iteration,experiment_id,experiment_source,raw_experiment_id,dataset_id,model,optimizer,metric,problem_type,mitigation,reshuffling,inner_split,selection_set_size,repetition,outer_fold,random_state,outer_n_folds,outer_n_repeats,val_performance,normalized_val_loss,retrain_test_loss,normalized_retrain_test_loss,ensembled_test_loss,normalized_ensembled_test_loss,retrain_meta_overfitting,ensemble_meta_overfitting,retrain_regret,ensemble_regret,retrain_overtuning,ensemble_overtuning,relative_retrain_overtuning,relative_ensemble_overtuning,normalized_retrain_overtuning,normalized_ensemble_overtuning
118,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
119,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
120,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
121,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
122,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
123,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
124,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
125,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
126,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
127,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
128,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
129,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
130,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
131,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
132,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
133,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
134,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
135,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
136,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
137,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
138,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
139,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
140,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
141,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
142,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
143,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
144,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
145,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
146,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
147,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
148,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
149,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
150,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
151,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
152,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
153,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
154,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
155,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
156,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
157,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
158,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
159,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
160,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
161,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
162,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
163,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
164,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
165,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
166,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
167,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
168,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
169,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
170,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
171,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_cv,363700,LGBM,smac,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.22774730037299884,0.5889647401251821,0.25974629039407315,0.9063953488372116,0.2684424931928996,0.8842709529276738,0.031998990021074314,0.04069519281990075,0.02991958123139926,0.04064208371150568,0.02991958123139926,0.04064208371150568,inf,inf,0.8241279069767456,0.8842709529276738
