iteration,experiment_id,experiment_source,raw_experiment_id,dataset_id,model,optimizer,metric,problem_type,mitigation,reshuffling,inner_split,selection_set_size,repetition,outer_fold,random_state,outer_n_folds,outer_n_repeats,val_performance,normalized_val_loss,retrain_test_loss,normalized_retrain_test_loss,ensembled_test_loss,normalized_ensembled_test_loss,retrain_meta_overfitting,ensemble_meta_overfitting,retrain_regret,ensemble_regret,retrain_overtuning,ensemble_overtuning,relative_retrain_overtuning,relative_ensemble_overtuning,normalized_retrain_overtuning,normalized_ensemble_overtuning,val_loss
169,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
170,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
171,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
172,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
173,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
174,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
175,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
176,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
177,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
178,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
179,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
180,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
181,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
182,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
183,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
184,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
185,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
186,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
187,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
188,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
189,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
190,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
191,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
192,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
193,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
194,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
195,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
196,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
197,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
198,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
199,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
200,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
201,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
202,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
203,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
204,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
205,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
206,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
207,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
208,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
209,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
210,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
211,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
212,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
213,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
214,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
215,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
216,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
217,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
218,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,363700,LGBM,smac,roc_auc,binary,,False,holdout,0.0,0,0,78,3,3,0.1860399662257248,0.15022830211936772,0.2346286172615402,0.052282227996835996,0.2379319078877936,0.049637526652451934,0.0485886510358154,0.0518919416620687,0.0056989678535996,0.0087806319522132,0.0056989678535996,0.0087806319522132,4.864864864865203,2.1498708010335563,0.015252513840243372,0.023653162757640633,0.1860399662257248
