iteration,avg_val_score,retrained_test_score,cv_ensembled_test_score,dataset_id,repetition,outer_fold,optimizer,metric,problem_type,model,mitigation,reshuffling,inner_split,selection_set_size,random_state,outer_n_folds,outer_n_repeats,experiment_source,raw_experiment_id,experiment_id,normalized_avg_val_score,normalized_retrained_test_score,normalized_cv_ensembled_test_score,val_loss,retrain_test_loss,ensembled_test_loss,normalized_val_loss,normalized_retrain_test_loss,normalized_ensembled_test_loss
79,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
80,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
81,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
82,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
83,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
84,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
85,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
86,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
87,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
88,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
89,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
90,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
91,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
92,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
93,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
94,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
95,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
96,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
97,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
98,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
99,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
100,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
101,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
102,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
103,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
104,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
105,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
106,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
107,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
108,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
109,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
110,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
111,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
112,0.192231916690121,0.2357156426113936,0.2445279354961267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010832,0.2444767441860453,0.3639494833524678,0.192231916690121,0.2357156426113936,0.2445279354961267,0.0874388299010832,0.2444767441860453,0.3639494833524678
113,0.1933577258654658,0.2346075099731936,0.2419633999620069,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1033367989740075,0.2139534883720916,0.308151549942596,0.1933577258654658,0.2346075099731936,0.2419633999620069,0.1033367989740075,0.2139534883720916,0.308151549942596
114,0.1944131719673515,0.2339004158135805,0.2432720518395001,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1182411449798734,0.1944767441860504,0.3366245694603916,0.1944131719673515,0.2339004158135805,0.2432720518395001,0.1182411449798734,0.1944767441860504,0.3366245694603916
115,0.1922319166901209,0.2306498934081937,0.2417101125018469,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0874388299010817,0.1049418604651138,0.3026406429391525,0.1922319166901209,0.2306498934081937,0.2417101125018469,0.0874388299010817,0.1049418604651138,0.3026406429391525
116,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
117,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
118,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
119,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
120,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
121,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
122,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
123,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
124,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
125,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
126,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
127,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
128,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
129,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
130,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
131,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
132,0.1949057134815648,0.2327184076661671,0.2394938472254468,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1251965064492771,0.1619186046511633,0.2544202066590119,0.1949057134815648,0.2327184076661671,0.2394938472254468,0.1251965064492771,0.1619186046511633,0.2544202066590119
133,0.1942724458204334,0.2332249825864871,0.2477045823923001,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1162538988457582,0.1758720930232573,0.433065442020668,0.1942724458204334,0.2332249825864871,0.2477045823923001,0.1162538988457582,0.1758720930232573,0.433065442020668
134,0.1942724458204334,0.2332249825864871,0.2477045823923001,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1162538988457582,0.1758720930232573,0.433065442020668,0.1942724458204334,0.2332249825864871,0.2477045823923001,0.1162538988457582,0.1758720930232573,0.433065442020668
135,0.1942724458204334,0.2332249825864871,0.2477045823923001,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1162538988457582,0.1758720930232573,0.433065442020668,0.1942724458204334,0.2332249825864871,0.2477045823923001,0.1162538988457582,0.1758720930232573,0.433065442020668
136,0.1942724458204334,0.2332249825864871,0.2477045823923001,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1162538988457582,0.1758720930232573,0.433065442020668,0.1942724458204334,0.2332249825864871,0.2477045823923001,0.1162538988457582,0.1758720930232573,0.433065442020668
137,0.1942724458204334,0.2332249825864871,0.2477045823923001,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1162538988457582,0.1758720930232573,0.433065442020668,0.1942724458204334,0.2332249825864871,0.2477045823923001,0.1162538988457582,0.1758720930232573,0.433065442020668
